"166","SPB-17380","2018-07-30 21:36",1662,1,"2018-07-30 21:42",1657,7,6,21,36,2018,7,30,0
"167","SPB-04108","2018-07-30 21:31",604,9,"2018-07-30 21:42",602,5,11,21,31,2018,7,30,0
"168","SPB-05344","2018-07-30 21:27",1306,9,"2018-07-30 21:42",1361,8,15,21,27,2018,7,30,0
"169","SPB-10223","2018-07-30 21:37",125,5,"2018-07-30 21:42",130,10,4,21,37,2018,7,30,0
"170","SPB-05195","2018-07-30 21:36",1673,6,"2018-07-30 21:42",1656,1,5,21,36,2018,7,30,0
"171","SPB-16294","2018-07-30 21:36",2129,6,"2018-07-30 21:43",2122,4,5,21,36,2018,7,30,0
"172","SPB-14857","2018-07-30 21:33",3509,17,"2018-07-30 21:43",529,6,9,21,33,2018,7,30,0
"173","SPB-14694","2018-07-30 21:35",2279,7,"2018-07-30 21:43",2237,13,7,21,35,2018,7,30,0
"174","SPB-15475","2018-07-30 21:37",259,6,"2018-07-30 21:43",223,14,5,21,37,2018,7,30,0
"175","SPB-11457","2018-07-30 21:32",502,3,"2018-07-30 21:43",593,1,10,21,32,2018,7,30,0
"176","SPB-18244","2018-07-30 21:31",1533,6,"2018-07-30 21:43",1663,4,11,21,31,2018,7,30,0
"177","SPB-03464","2018-07-30 21:32",129,13,"2018-07-30 21:43",142,5,10,21,32,2018,7,30,0
"178","SPB-14195","2018-07-30 21:29",262,10,"2018-07-30 21:43",278,4,14,21,29,2018,7,30,0
"179","SPB-06128","2018-07-30 21:36",622,14,"2018-07-30 21:43",604,8,6,21,36,2018,7,30,0
"180","SPB-13809","2018-07-30 21:30",240,1,"2018-07-30 21:43",263,12,12,21,30,2018,7,30,0
"181","SPB-12490","2018-07-30 21:40",743,1,"2018-07-30 21:43",1967,6,3,21,40,2018,7,30,0
"182","SPB-12223","2018-07-30 21:33",956,4,"2018-07-30 21:43",935,2,9,21,33,2018,7,30,0
"183","SPB-14102","2018-07-30 21:26",381,4,"2018-07-30 21:43",343,11,17,21,26,2018,7,30,0
